id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	APOE+ FIB|APOE+ FIB	APOE+ FIB|CD40LG+ TC	APOE+ FIB|COL11A1+ FIB	APOE+ FIB|FBN1+ FIB	APOE+ FIB|Inflam. DC	APOE+ FIB|Inflam. FIB	APOE+ FIB|Inflam. TC	APOE+ FIB|LC	APOE+ FIB|NKT	APOE+ FIB|TC	APOE+ FIB|cDC1	APOE+ FIB|cDC2	CD40LG+ TC|APOE+ FIB	CD40LG+ TC|CD40LG+ TC	CD40LG+ TC|COL11A1+ FIB	CD40LG+ TC|FBN1+ FIB	CD40LG+ TC|Inflam. DC	CD40LG+ TC|Inflam. FIB	CD40LG+ TC|Inflam. TC	CD40LG+ TC|LC	CD40LG+ TC|NKT	CD40LG+ TC|TC	CD40LG+ TC|cDC1	CD40LG+ TC|cDC2	COL11A1+ FIB|APOE+ FIB	COL11A1+ FIB|CD40LG+ TC	COL11A1+ FIB|COL11A1+ FIB	COL11A1+ FIB|FBN1+ FIB	COL11A1+ FIB|Inflam. DC	COL11A1+ FIB|Inflam. FIB	COL11A1+ FIB|Inflam. TC	COL11A1+ FIB|LC	COL11A1+ FIB|NKT	COL11A1+ FIB|TC	COL11A1+ FIB|cDC1	COL11A1+ FIB|cDC2	FBN1+ FIB|APOE+ FIB	FBN1+ FIB|CD40LG+ TC	FBN1+ FIB|COL11A1+ FIB	FBN1+ FIB|FBN1+ FIB	FBN1+ FIB|Inflam. DC	FBN1+ FIB|Inflam. FIB	FBN1+ FIB|Inflam. TC	FBN1+ FIB|LC	FBN1+ FIB|NKT	FBN1+ FIB|TC	FBN1+ FIB|cDC1	FBN1+ FIB|cDC2	Inflam. DC|APOE+ FIB	Inflam. DC|CD40LG+ TC	Inflam. DC|COL11A1+ FIB	Inflam. DC|FBN1+ FIB	Inflam. DC|Inflam. DC	Inflam. DC|Inflam. FIB	Inflam. DC|Inflam. TC	Inflam. DC|LC	Inflam. DC|NKT	Inflam. DC|TC	Inflam. DC|cDC1	Inflam. DC|cDC2	Inflam. FIB|APOE+ FIB	Inflam. FIB|CD40LG+ TC	Inflam. FIB|COL11A1+ FIB	Inflam. FIB|FBN1+ FIB	Inflam. FIB|Inflam. DC	Inflam. FIB|Inflam. FIB	Inflam. FIB|Inflam. TC	Inflam. FIB|LC	Inflam. FIB|NKT	Inflam. FIB|TC	Inflam. FIB|cDC1	Inflam. FIB|cDC2	Inflam. TC|APOE+ FIB	Inflam. TC|CD40LG+ TC	Inflam. TC|COL11A1+ FIB	Inflam. TC|FBN1+ FIB	Inflam. TC|Inflam. DC	Inflam. TC|Inflam. FIB	Inflam. TC|Inflam. TC	Inflam. TC|LC	Inflam. TC|NKT	Inflam. TC|TC	Inflam. TC|cDC1	Inflam. TC|cDC2	LC|APOE+ FIB	LC|CD40LG+ TC	LC|COL11A1+ FIB	LC|FBN1+ FIB	LC|Inflam. DC	LC|Inflam. FIB	LC|Inflam. TC	LC|LC	LC|NKT	LC|TC	LC|cDC1	LC|cDC2	NKT|APOE+ FIB	NKT|CD40LG+ TC	NKT|COL11A1+ FIB	NKT|FBN1+ FIB	NKT|Inflam. DC	NKT|Inflam. FIB	NKT|Inflam. TC	NKT|LC	NKT|NKT	NKT|TC	NKT|cDC1	NKT|cDC2	TC|APOE+ FIB	TC|CD40LG+ TC	TC|COL11A1+ FIB	TC|FBN1+ FIB	TC|Inflam. DC	TC|Inflam. FIB	TC|Inflam. TC	TC|LC	TC|NKT	TC|TC	TC|cDC1	TC|cDC2	cDC1|APOE+ FIB	cDC1|CD40LG+ TC	cDC1|COL11A1+ FIB	cDC1|FBN1+ FIB	cDC1|Inflam. DC	cDC1|Inflam. FIB	cDC1|Inflam. TC	cDC1|LC	cDC1|NKT	cDC1|TC	cDC1|cDC1	cDC1|cDC2	cDC2|APOE+ FIB	cDC2|CD40LG+ TC	cDC2|COL11A1+ FIB	cDC2|FBN1+ FIB	cDC2|Inflam. DC	cDC2|Inflam. FIB	cDC2|Inflam. TC	cDC2|LC	cDC2|NKT	cDC2|TC	cDC2|cDC1	cDC2|cDC2
CPI-CS0AB98CF4B	Glutamate_byGLS2_and_SLC17A7_GRIK1	complex:Glutamate_byGLS2_and_SLC17A7	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0DD8D3E0E	Glutamate_byGLS2_and_SLC1A1_GRIK1	complex:Glutamate_byGLS2_and_SLC1A1	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS04F05F7CF	Glutamate_byGLS2_and_SLC1A2_GRIK1	complex:Glutamate_byGLS2_and_SLC1A2	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0484FC19B	Glutamate_byGLS2_and_SLC1A3_GRIK1	complex:Glutamate_byGLS2_and_SLC1A3	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0A2ACA19B	Glutamate_byGLS2_and_SLC1A7_GRIK1	complex:Glutamate_byGLS2_and_SLC1A7	simple:P39086		GRIK1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS009D94220	Glutamate_byGLS_and_SLC17A7_GRIK2	complex:Glutamate_byGLS_and_SLC17A7	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS07D0E4897	Glutamate_byGLS_and_SLC1A1_GRIK2	complex:Glutamate_byGLS_and_SLC1A1	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0B15FCB8B	Glutamate_byGLS_and_SLC1A2_GRIK2	complex:Glutamate_byGLS_and_SLC1A2	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS037F4EF32	Glutamate_byGLS_and_SLC1A3_GRIK2	complex:Glutamate_byGLS_and_SLC1A3	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0132B4C1D	Glutamate_byGLS_and_SLC1A7_GRIK2	complex:Glutamate_byGLS_and_SLC1A7	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0940331BF	Glutamate_byGLS2_and_SLC17A7_GRIK2	complex:Glutamate_byGLS2_and_SLC17A7	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS048A34709	Glutamate_byGLS2_and_SLC1A1_GRIK2	complex:Glutamate_byGLS2_and_SLC1A1	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0D67AEEF8	Glutamate_byGLS_and_SLC1A7_GRM3	complex:Glutamate_byGLS_and_SLC1A7	simple:Q14832		GRM3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS01E5ABF3E	Glutamate_byGLS2_and_SLC1A2_GRIK2	complex:Glutamate_byGLS2_and_SLC1A2	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0AA5F0945	Glutamate_byGLS2_and_SLC1A7_GRIK2	complex:Glutamate_byGLS2_and_SLC1A7	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS046DB98C7	Glutamate_byGLS_and_SLC17A7_GRM2	complex:Glutamate_byGLS_and_SLC17A7	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS099892F99	Glutamate_byGLS_and_SLC1A1_GRM2	complex:Glutamate_byGLS_and_SLC1A1	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS08C7956BD	Glutamate_byGLS_and_SLC1A2_GRM2	complex:Glutamate_byGLS_and_SLC1A2	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-SS0F9F83827	PTPRD_IL1RAPL1	simple:P23468	simple:Q9NZN1	PTPRD	IL1RAPL1	False	True	True	curated	False	Ligand-Receptor		1.403																																																																																																																																																
CPI-CS0CA04CA30	Glutamate_byGLS_and_SLC1A7_GRM2	complex:Glutamate_byGLS_and_SLC1A7	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0EC77FC9C	Glutamate_byGLS2_and_SLC17A7_GRM2	complex:Glutamate_byGLS2_and_SLC17A7	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0286AF8D6	Glutamate_byGLS2_and_SLC1A1_GRM2	complex:Glutamate_byGLS2_and_SLC1A1	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0916EF39D	Glutamate_byGLS2_and_SLC1A2_GRM2	complex:Glutamate_byGLS2_and_SLC1A2	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS07C63C8BC	Glutamate_byGLS2_and_SLC1A3_GRM2	complex:Glutamate_byGLS2_and_SLC1A3	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0E5972156	Glutamate_byGLS2_and_SLC1A7_GRM2	complex:Glutamate_byGLS2_and_SLC1A7	simple:Q14416		GRM2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS013ADF74E	Glutamate_byGLS_and_SLC17A7_GRM3	complex:Glutamate_byGLS_and_SLC17A7	simple:Q14832		GRM3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS035E3DC49	Glutamate_byGLS_and_SLC1A1_GRM3	complex:Glutamate_byGLS_and_SLC1A1	simple:Q14832		GRM3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS0444827FD	Glutamate_byGLS_and_SLC1A2_GRM3	complex:Glutamate_byGLS_and_SLC1A2	simple:Q14832		GRM3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-CS00E19754C	Glutamate_byGLS2_and_SLC1A3_GRIK2	complex:Glutamate_byGLS2_and_SLC1A3	simple:Q13002		GRIK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	1.403																																																																																																																																																
CPI-SS03E7FB333	HBEGF_ERBB2	simple:Q99075	simple:P04626	HBEGF	ERBB2	True	True	True	curated	False	Ligand-Receptor	Signaling by Epidermal growth factor	1.403																																																																																																																																																
CPI-SS0D5E30C6C	NRG3_ERBB4	simple:P56975	simple:Q15303	NRG3	ERBB4	True	False	True	curated	False	Ligand-Receptor	Signaling by Neuregulin	1.403																																																																																																																																																
CPI-SS0E063192D	NRG2_ERBB4	simple:O14511	simple:Q15303	NRG2	ERBB4	True	False	True	curated	False	Ligand-Receptor	Signaling by Neuregulin	1.403																																																																																																																																																
CPI-SS03A875239	CCL16_CCR8	simple:O15467	simple:P51685	CCL16	CCR8	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0F8AFE595	CCL18_CCR8	simple:P55774	simple:P51685	CCL18	CCR8	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0F60C6D89	CCL13_ACKR2	simple:Q99616	simple:O00590	CCL13	ACKR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS010BB499F	CCL2_ACKR2	simple:P13500	simple:O00590	CCL2	ACKR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS087BEB1C9	CCL4_ACKR2	simple:P13236	simple:O00590	CCL4	ACKR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0E555F91F	CCL5_ACKR2	simple:P13501	simple:O00590	CCL5	ACKR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0F6F1C29E	CCL8_ACKR2	simple:P80075	simple:O00590	CCL8	ACKR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS09DAE86C9	CCL13_CCR3	simple:Q99616	simple:P51677	CCL13	CCR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS01FCCEBB9	CCL26_CCR3	simple:Q9Y258	simple:P51677	CCL26	CCR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0F6B529A1	CCL5_CCR3	simple:P13501	simple:P51677	CCL5	CCR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0DF6991A8	CCL8_CCR3	simple:P80075	simple:P51677	CCL8	CCR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS02647DD07	CCL13_CCR2	simple:Q99616	simple:P41597	CCL13	CCR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS093922D5A	CCL16_CCR2	simple:O15467	simple:P41597	CCL16	CCR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0C2E7931B	CCL26_CCR2	simple:Q9Y258	simple:P41597	CCL26	CCR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0B784A03E	CCL1_CCR8	simple:P22362	simple:P51685	CCL1	CCR8	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS019381277	CCL8_CCR2	simple:P80075	simple:P41597	CCL8	CCR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS049DF2278	CCL23_CCR1	simple:P55773	simple:P32246	CCL23	CCR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0F06E4B3F	CCL26_CCR1	simple:Q9Y258	simple:P32246	CCL26	CCR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS087054090	CCL8_CCR1	simple:P80075	simple:P32246	CCL8	CCR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0ECD9BB5E	CCL21_ACKR4	simple:O00585	simple:Q9NPB9	CCL21	ACKR4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS06C0074BD	CCL21_CCR7	simple:O00585	simple:P32248	CCL21	CCR7	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0605AC9BF	CCL19_CCRL2	simple:Q99731	simple:O00421	CCL19	CCRL2	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS09EB0DFB1	RARRES2_CCRL2	simple:Q99969	simple:O00421	RARRES2	CCRL2	True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoid acid	1.403																																																																																																																																																
CPI-SS0DBFB8BEA	CCL2_ACKR1	simple:P13500	simple:Q16570	CCL2	ACKR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS05B7D3407	CCL5_ACKR1	simple:P13501	simple:Q16570	CCL5	ACKR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS052BBD9F9	CXCL1_ACKR1	simple:P09341	simple:Q16570	CXCL1	ACKR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0911EECCC	CXCL8_ACKR1	simple:P10145	simple:Q16570	CXCL8	ACKR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0BFCF6B11	CCL27_CCR10	simple:Q9Y4X3	simple:P46092	CCL27	CCR10	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0BCCA6596	CCL28_CCR10	simple:Q9NRJ3	simple:P46092	CCL28	CCR10	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0D1D95883	CCL4_CCR5	simple:P13236	simple:P51681	CCL4	CCR5	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0348B76E5	CCL16_CCR1	simple:O15467	simple:P32246	CCL16	CCR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0B01D306C	CCL5_CCR5	simple:P13501	simple:P51681	CCL5	CCR5	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS07C26C799	NLGN4Y_NRXN2	simple:Q8NFZ3	simple:P58401	NLGN4Y	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	1.403																																																																																																																																																
CPI-SS0934535FF	NLGN2_NRXN2	simple:Q8NFZ4	simple:P58401	NLGN2	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	1.403																																																																																																																																																
CPI-SC0D6D4E48B	BMP5_BMR1B_AVR2B	simple:P22003	complex:BMR1B_AVR2B	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC0F6C8C336	BMP6_BMR1B_AVR2B	simple:P22004	complex:BMR1B_AVR2B	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC05824EDF4	BMP7_BMR1B_AVR2B	simple:P18075	complex:BMR1B_AVR2B	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC089058CD0	GDF6_BMR1B_AVR2B	simple:Q6KF10	complex:BMR1B_AVR2B	GDF6		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	1.403																																																																																																																																																
CPI-SC070B9F112	BMP2_BMPR1A_BMPR2	simple:P12643	complex:BMPR1A_BMPR2	BMP2		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC0915DDE22	BMP4_BMPR1A_BMPR2	simple:P12644	complex:BMPR1A_BMPR2	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC085698C59	BMP5_BMPR1A_BMPR2	simple:P22003	complex:BMPR1A_BMPR2	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC00D19A858	BMP6_BMPR1A_BMPR2	simple:P22004	complex:BMPR1A_BMPR2	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC0B1EBCCC6	BMP7_BMPR1A_BMPR2	simple:P18075	complex:BMPR1A_BMPR2	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC0B118E8DA	GDF6_BMPR1A_BMPR2	simple:Q6KF10	complex:BMPR1A_BMPR2	GDF6		True	False	True	curated	False	Ligand-Receptor	Signaling by Growth differentiation factor	1.403																																																																																																																																																
CPI-SC0C33040A3	BMP5_ACVR_1A2A_receptor	simple:P22003	complex:ACVR_1A2A_receptor	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC079BB7A02	BMP6_ACVR_1A2A_receptor	simple:P22004	complex:ACVR_1A2A_receptor	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC063D5B0A1	BMP7_ACVR_1A2A_receptor	simple:P18075	complex:ACVR_1A2A_receptor	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-CC0AFC21177	Activin_ligand_ab_ACVR_1A2A_receptor	complex:Activin_ligand_ab	complex:ACVR_1A2A_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	1.403																																																																																																																																																
CPI-SS0E988B9C0	NLGN4X_NRXN2	simple:Q8N0W4	simple:P58401	NLGN4X	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	1.403																																																																																																																																																
CPI-SC04091C5FD	BMP5_ACVR_1A2B_receptor	simple:P22003	complex:ACVR_1A2B_receptor	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC0A9057425	BMP7_ACVR_1A2B_receptor	simple:P18075	complex:ACVR_1A2B_receptor	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-CC028D7588F	Activin_ligand_ab_ACVR_1A2B_receptor	complex:Activin_ligand_ab	complex:ACVR_1A2B_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	1.403																																																																																																																																																
CPI-SC0D0822443	BMP5_ACVR1_BMPR2	simple:P22003	complex:ACVR1_BMPR2	BMP5		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC00DF87C38	BMP6_ACVR1_BMPR2	simple:P22004	complex:ACVR1_BMPR2	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SC04771EF53	BMP7_ACVR1_BMPR2	simple:P18075	complex:ACVR1_BMPR2	BMP7		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-CS0569B9B91	BMPR1B_BMPR2_BMPR1A	complex:BMPR1B_BMPR2	simple:P36894		BMPR1A	False	True	True	curated	False	Receptor-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SS0BA601DC4	BDNF_NTRK2	simple:P23560	simple:Q16620	BDNF	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Brain-derived neurotrophic factor	1.403																																																																																																																																																
CPI-SS0E3AA6B7B	NTN4_NTRK2	simple:Q9HB63	simple:Q16620	NTN4	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Netrin	1.403																																																																																																																																																
CPI-SS093E05DD4	NTF3_NTRK2	simple:P20783	simple:Q16620	NTF3	NTRK2	True	False	True	curated	False	Ligand-Receptor	Signaling by Neurotrophin	1.403																																																																																																																																																
CPI-SS0BF9265F0	CLSTN1_NRXN2	simple:O94985	simple:P58401	CLSTN1	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	1.403																																																																																																																																																
CPI-SS093707FE0	CLSTN2_NRXN2	simple:Q9H4D0	simple:P58401	CLSTN2	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	1.403																																																																																																																																																
CPI-SS0C1A7F44C	CLSTN3_NRXN2	simple:Q9BQT9	simple:P58401	CLSTN3	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Calsyntenin	1.403																																																																																																																																																
CPI-SS023A16921	LRRTM2_NRXN2	simple:O43300	simple:P58401	LRRTM2	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Leucine-Rich Repeat Transmembrane Neuronal Protein	1.403																																																																																																																																																
CPI-SS0CF0A8519	NLGN1_NRXN2	simple:Q8N2Q7	simple:P58401	NLGN1	NRXN2	False	False	False	curated	False	Ligand-Receptor	Signaling by Neuroligin	1.403																																																																																																																																																
CPI-SC0A978EC39	BMP6_ACVR_1A2B_receptor	simple:P22004	complex:ACVR_1A2B_receptor	BMP6		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.403																																																																																																																																																
CPI-SS0C30EC0DE	CCL8_CCR5	simple:P80075	simple:P51681	CCL8	CCR5	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0388C9C86	CX3CL1_CX3CR1	simple:P78423	simple:P49238	CX3CL1	CX3CR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0B1535576	CXCL16_CXCR6	simple:Q9H2A7	simple:O00574	CXCL16	CXCR6	True	True	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.403																																																																																																																																																
CPI-SS0EBFE1854	EFNA1_EPHA4	simple:P20827	simple:P54764	EFNA1	EPHA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS0E63AB61E	EFNA2_EPHA4	simple:O43921	simple:P54764	EFNA2	EPHA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS05B4EB419	EFNA3_EPHA4	simple:P52797	simple:P54764	EFNA3	EPHA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS0659DBE72	EFNA4_EPHA4	simple:P52798	simple:P54764	EFNA4	EPHA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS0FC01B947	EFNA5_EPHA4	simple:P52803	simple:P54764	EFNA5	EPHA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS03446CB39	EFNB1_EPHA4	simple:P98172	simple:P54764	EFNB1	EPHA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS087E0E3FB	EFNB2_EPHA4	simple:P52799	simple:P54764	EFNB2	EPHA4	False	True	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS0762B455F	EFNA1_EPHA5	simple:P20827	simple:P54756	EFNA1	EPHA5	True	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS0D81D9F5E	EFNA2_EPHA5	simple:O43921	simple:P54756	EFNA2	EPHA5	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS079EF5D9C	EFNA3_EPHA5	simple:P52797	simple:P54756	EFNA3	EPHA5	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS0008137B6	EFNA4_EPHA5	simple:P52798	simple:P54756	EFNA4	EPHA5	True	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS09E3F5044	EFNA5_EPHA5	simple:P52803	simple:P54756	EFNA5	EPHA5	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS068ACD209	EFNA5_EPHB2	simple:P52803	simple:P29323	EFNA5	EPHB2	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
CPI-SS06E797E50	EFNB1_EPHB2	simple:P98172	simple:P29323	EFNB1	EPHB2	False	False	True	curated	False	Ligand-Receptor	Signaling by Ephrin	1.403																																																																																																																																																
