gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	APOE+ FIB	CD40LG+ TC	COL11A1+ FIB	FBN1+ FIB	Inflam. DC	Inflam. FIB	Inflam. TC	LC	NKT	TC	cDC1	cDC2
KREMEN2	Q8NCW0	True	KREM2_HUMAN	Kremen2_LRP6	CPI-SC0DA910DD5	KREMEN2	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC0240A44BC	KLRK1	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC0A30300BD	KLRK1	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC013345660	KLRK1	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC0324880F8	KLRK1	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
KLRK1	P26718	True	NKG2D_HUMAN	NKG2D_II_receptor	CPI-SC00BFC481D	KLRK1	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC0240A44BC	HCST	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC0A30300BD	HCST	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC013345660	HCST	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC0324880F8	HCST	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
HCST	Q9UBK5	True	HCST_HUMAN	NKG2D_II_receptor	CPI-SC00BFC481D	HCST	0.0	0.103	0.0	0.0	0.0	0.0	0.083	0.0	0.0	0.118	0.0	0.0
OSMR	Q99650	True	OSMR_HUMAN	OSMR	CPI-SC04DB1BDAB	OSMR	0.079	0.011	0.023	0.13	0.0	0.321	0.0	0.0	0.0	0.0	0.0	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR_complex	CPI-SC00DF4C861	PDGFRA	0.817	0.0	0.259	0.645	0.0	0.554	0.0	0.0	0.098	0.0	0.0	0.0
PDGFRA	P16234	True	PGFRA_HUMAN	PDGFR_complex	CPI-SC042177446	PDGFRA	0.817	0.0	0.259	0.645	0.0	0.554	0.0	0.0	0.098	0.0	0.0	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR_complex	CPI-SC00DF4C861	PDGFRB	0.817	0.0	0.259	0.645	0.0	0.554	0.0	0.0	0.098	0.0	0.0	0.0
PDGFRB	P09619	True	PGFRB_HUMAN	PDGFR_complex	CPI-SC042177446	PDGFRB	0.817	0.0	0.259	0.645	0.0	0.554	0.0	0.0	0.098	0.0	0.0	0.0
EZR	P15311	True	EZRI_HUMAN	pL1:Ezrin	CPI-SC030C83222	EZR	0.0	0.017	0.0	0.0	0.0	0.0	0.065	0.0	0.072	0.05	0.0	0.039
L1CAM	P32004	True	L1CAM_HUMAN	pL1:Ezrin	CPI-SC030C83222	L1CAM	0.0	0.017	0.0	0.0	0.0	0.0	0.065	0.0	0.072	0.05	0.0	0.039
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex1	CPI-SC03CCAAB4B	PLXNA1	0.004	0.0	0.011	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA1	Q9UIW2	True	PLXA1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	PLXNA1	0.067	0.0	0.063	0.108	0.0	0.049	0.0	0.107	0.0	0.0	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA1_complex3	CPI-SC0C8A5C197	NRP1	0.067	0.0	0.063	0.108	0.0	0.049	0.0	0.107	0.0	0.0	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	NRP1	0.009	0.011	0.04	0.108	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	NRP1	0.009	0.011	0.04	0.108	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA3_complex1	CPI-SC05F339947	NRP1	0.025	0.011	0.007	0.058	0.0	0.0	0.0	0.056	0.0	0.013	0.0	0.0
NRP1	O14786	True	NRP1_HUMAN	PlexinA4_complex1	CPI-SC096905331	NRP1	0.061	0.0	0.0	0.005	0.0	0.129	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC019D0A439	PLXNA2	0.009	0.011	0.04	0.108	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA2	O75051	True	PLXA2_HUMAN	PlexinA2_complex1	CPI-SC08F771F98	PLXNA2	0.009	0.011	0.04	0.108	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0
PLXNA3	P51805	True	PLXA3_HUMAN	PlexinA3_complex1	CPI-SC05F339947	PLXNA3	0.025	0.011	0.007	0.058	0.0	0.0	0.0	0.056	0.0	0.013	0.0	0.0
PLXNA4	Q9HCM2	True	PLXA4_HUMAN	PlexinA4_complex1	CPI-SC096905331	PLXNA4	0.061	0.0	0.0	0.005	0.0	0.129	0.0	0.0	0.0	0.0	0.0	0.0
RAMP3	O60896	True	RAMP3_HUMAN	RAMP3_complex	CPI-SC063148F3A	RAMP3	0.01	0.0	0.013	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0
CALCRL	Q16602	True	CALRL_HUMAN	RAMP3_complex	CPI-SC063148F3A	CALCRL	0.01	0.0	0.013	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0
GPER1	Q99527	True	GPER1_HUMAN	RAMP3_complex	CPI-SC063148F3A	GPER1	0.01	0.0	0.013	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	RXRA	0.136	0.011	0.21	0.146	0.0	0.122	0.076	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	RXRA	0.136	0.011	0.21	0.146	0.0	0.122	0.076	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RXRA	CPI-CC07CAD6A4A	RXRA	0.136	0.011	0.21	0.146	0.0	0.122	0.076	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	RXRA	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	RXRA	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
RXRA	P19793	True	RXRA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	RXRA	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0A31C8D8B	CRABP2	0.136	0.011	0.21	0.146	0.0	0.122	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC0B7C148C8	CRABP2	0.136	0.011	0.21	0.146	0.0	0.122	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRA	CPI-CC07CAD6A4A	CRABP2	0.136	0.011	0.21	0.146	0.0	0.122	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	CRABP2	0.087	0.011	0.08	0.107	0.0	0.092	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	CRABP2	0.087	0.011	0.08	0.107	0.0	0.092	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRB	CPI-CC09B046394	CRABP2	0.087	0.011	0.08	0.107	0.0	0.092	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC0E829C954	CRABP2	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC071BF7D12	CRABP2	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RXRG	CPI-CC00B974CC4	CRABP2	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	CRABP2	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	CRABP2	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA	CPI-CC03F7FB36A	CRABP2	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	CRABP2	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	CRABP2	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB	CPI-CC039D8C2A7	CRABP2	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC065AB1F5E	CRABP2	0.103	0.011	0.145	0.114	0.0	0.184	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC066507DFB	CRABP2	0.103	0.011	0.145	0.114	0.0	0.184	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG	CPI-CC0BD81688E	CRABP2	0.103	0.011	0.145	0.114	0.0	0.184	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	CRABP2	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	CRABP2	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	CRABP2	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	CRABP2	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	CRABP2	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARB_RXRB	CPI-CC0D32DC80C	CRABP2	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	CRABP2	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	CRABP2	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CRABP2	P29373	True	RABP2_HUMAN	RAreceptor_RARG_RXRG	CPI-CC0BEBB9C26	CRABP2	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0A06D2C2D	RXRB	0.087	0.011	0.08	0.107	0.0	0.092	0.0	0.0	0.0	0.0	0.0	0.0
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC0974AE49B	RXRB	0.087	0.011	0.08	0.107	0.0	0.092	0.0	0.0	0.0	0.0	0.0	0.0
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RXRB	CPI-CC09B046394	RXRB	0.087	0.011	0.08	0.107	0.0	0.092	0.0	0.0	0.0	0.0	0.0	0.0
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	RXRB	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	RXRB	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRB	P28702	True	RXRB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC0D32DC80C	RXRB	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC0E829C954	RXRG	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC071BF7D12	RXRG	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RXRG	CPI-CC00B974CC4	RXRG	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	RXRG	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	RXRG	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RXRG	P48443	True	RXRG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC0BEBB9C26	RXRG	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0010C54C6	RARA	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC0C61DFEC5	RARA	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA	CPI-CC03F7FB36A	RARA	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC048F01E8D	RARA	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC03C7C010D	RARA	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
RARA	P10276	True	RARA_HUMAN	RAreceptor_RARA_RXRA	CPI-CC0564402E8	RARA	0.078	0.011	0.153	0.068	0.0	0.029	0.076	0.0	0.0	0.0	0.0	0.0
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC06F5021B7	RARB	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC021B19C0E	RARB	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB	CPI-CC039D8C2A7	RARB	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC036F9AC3C	RARB	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC061CCD0A0	RARB	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARB	P10826	True	RARB_HUMAN	RAreceptor_RARB_RXRB	CPI-CC0D32DC80C	RARB	0.005	0.011	0.017	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC065AB1F5E	RARG	0.103	0.011	0.145	0.114	0.0	0.184	0.076	0.0	0.0	0.0	0.0	0.0
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC066507DFB	RARG	0.103	0.011	0.145	0.114	0.0	0.184	0.076	0.0	0.0	0.0	0.0	0.0
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG	CPI-CC0BD81688E	RARG	0.103	0.011	0.145	0.114	0.0	0.184	0.076	0.0	0.0	0.0	0.0	0.0
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC01AF691C1	RARG	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC000118AA2	RARG	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RARG	P13631	True	RARG_HUMAN	RAreceptor_RARG_RXRG	CPI-CC0BEBB9C26	RARG	0.012	0.0	0.059	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RET	P07949	True	RET_HUMAN	RET_receptor_2	CPI-SC060C69786	RET	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GFRA2	O00451	True	GFRA2_HUMAN	RET_receptor_2	CPI-SC060C69786	GFRA2	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIRPB1	O00241	True	SIRB1_HUMAN	SIRB1_complex	CPI-SC05C71E348	SIRPB1	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TYROBP	O43914	True	TYOBP_HUMAN	SIRB1_complex	CPI-SC05C71E348	TYROBP	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC0DABCC4B5	TGFBR1	0.049	0.027	0.062	0.094	0.0	0.062	0.086	0.0	0.231	0.023	0.505	0.118
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC070741884	TGFBR1	0.049	0.027	0.062	0.094	0.0	0.062	0.086	0.0	0.231	0.023	0.505	0.118
TGFBR1	P36897	True	TGFR1_HUMAN	TGFbeta_receptor1	CPI-SC051FC855D	TGFBR1	0.049	0.027	0.062	0.094	0.0	0.062	0.086	0.0	0.231	0.023	0.505	0.118
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2A	CPI-SC001669E22	TGFBR1	0.049	0.027	0.062	0.034	0.0	0.062	0.086	0.068	0.074	0.023	0.0	0.118
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_AVR2B	CPI-SC017215F7F	TGFBR1	0.017	0.023	0.01	0.017	0.0	0.0	0.0	0.055	0.0	0.012	0.261	0.0
TGFBR1	P36897	True	TGFR1_HUMAN	TGFR_BMPR2	CPI-SC0FDB4B6D9	TGFBR1	0.049	0.027	0.062	0.094	0.0	0.062	0.08	0.089	0.207	0.023	0.132	0.104
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC0DABCC4B5	TGFBR2	0.049	0.027	0.062	0.094	0.0	0.062	0.086	0.0	0.231	0.023	0.505	0.118
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC070741884	TGFBR2	0.049	0.027	0.062	0.094	0.0	0.062	0.086	0.0	0.231	0.023	0.505	0.118
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor1	CPI-SC051FC855D	TGFBR2	0.049	0.027	0.062	0.094	0.0	0.062	0.086	0.0	0.231	0.023	0.505	0.118
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC01AADFEB3	TGFBR2	0.043	0.022	0.084	0.083	0.0	0.03	0.0	0.0	0.0	0.017	0.0	0.028
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC0F36DD437	TGFBR2	0.043	0.022	0.084	0.083	0.0	0.03	0.0	0.0	0.0	0.017	0.0	0.028
TGFBR2	P37173	True	TGFR2_HUMAN	TGFbeta_receptor2	CPI-SC074D3FFBC	TGFBR2	0.043	0.022	0.084	0.083	0.0	0.03	0.0	0.0	0.0	0.017	0.0	0.028
IFNGR1	P15260	True	INGR1_HUMAN	Type_II_IFNR	CPI-SC02DEB4893	IFNGR1	0.145	0.0	0.232	0.192	0.0	0.178	0.0	0.172	0.08	0.026	0.0	0.368
IFNGR2	P38484	True	INGR2_HUMAN	Type_II_IFNR	CPI-SC02DEB4893	IFNGR2	0.145	0.0	0.232	0.192	0.0	0.178	0.0	0.172	0.08	0.026	0.0	0.368
KLRG1	Q96E93	False	KLRG1_HUMAN		CPI-SS0CC5DCE80	KLRG1	0.002	0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.473	0.019	0.0	0.039
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS09C06644C	CADM1	0.017	0.031	0.134	0.0	0.0	0.042	0.044	0.0	0.0	0.012	0.619	0.0
CADM1	Q9BY67	False	CADM1_HUMAN		CPI-SS0C9696AAA	CADM1	0.017	0.031	0.134	0.0	0.0	0.042	0.044	0.0	0.0	0.012	0.619	0.0
CADM4	Q8NFZ8	False	CADM4_HUMAN		CPI-SS02D18D12B	CADM4	0.0	0.0	0.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPB41L1	Q9H4G0	False	E41L1_HUMAN		CPI-SS0B3829651	EPB41L1	0.019	0.0	0.031	0.034	0.0	0.04	0.0	0.0	0.0	0.0	0.0	0.0
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS055B305F1	CD209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.239	0.0	0.0	0.0	0.115
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0544D2759	CD209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.239	0.0	0.0	0.0	0.115
CD209	Q9NNX6	False	CD209_HUMAN		CPI-SS0A2949959	CD209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.239	0.0	0.0	0.0	0.115
ADGRG1	Q9Y653	False	AGRG1_HUMAN		CPI-SS0343DD0EE	ADGRG1	0.0	0.025	0.0	0.0	0.0	0.0	0.129	0.0	0.074	0.0	0.0	0.0
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS015BF69EE	ADGRG6	0.004	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.063
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS01771D11B	ADGRG6	0.004	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.063
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0AADAB219	ADGRG6	0.004	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.063
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS06D2944B5	ADGRG6	0.004	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.063
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0924C61F1	ADGRG6	0.004	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.063
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0335C4DDE	ADGRG6	0.004	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.063
ADGRG6	Q86SQ4	False	AGRG6_HUMAN		CPI-SS0087B834D	ADGRG6	0.004	0.0	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.132	0.063
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS08B94BEB2	DSG2	0.002	0.0	0.02	0.003	1.536	0.0	0.0	0.0	0.0	0.0	0.0	0.027
DSG2	Q14126	False	DSG2_HUMAN		CPI-SS06D13FCD3	DSG2	0.002	0.0	0.02	0.003	1.536	0.0	0.0	0.0	0.0	0.0	0.0	0.027
DSC1	Q08554	False	DSC1_HUMAN		CPI-SS062307CFE	DSC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.055	0.0	0.0	0.0	0.0
DSC2	Q02487	False	DSC2_HUMAN		CPI-SS036437279	DSC2	0.004	0.015	0.012	0.0	0.0	0.0	0.0	0.236	0.0	0.0	0.0	0.287
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS09000F32A	DSC3	0.004	0.018	0.01	0.006	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0
DSC3	Q14574	False	DSC3_HUMAN		CPI-SS0B6F0C894	DSC3	0.004	0.018	0.01	0.006	0.0	0.027	0.0	0.0	0.0	0.0	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0D9DE7106	NRXN3	0.002	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS0DD3733E8	NRXN3	0.002	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NRXN3	Q9HDB5	False	NRX3B_HUMAN		CPI-SS01A7DC3C1	NRXN3	0.002	0.0	0.031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
