gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	gene	APOE+ FIB	CD40LG+ TC	COL11A1+ FIB	FBN1+ FIB	Inflam. DC	Inflam. FIB	Inflam. TC	LC	NKT	TC	cDC1	cDC2
LRP6	O75581	True	LRP6_HUMAN	FZD2_LRP6	CPI-SC066B2A89A	LRP6	0.002	0.0	0.098	0.006	0.0	0.053	0.0	0.047	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC010561E8D	LRP6	0.057	0.0	0.008	0.033	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0594F894D	LRP6	0.057	0.0	0.008	0.033	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC0E149DD74	LRP6	0.057	0.0	0.008	0.033	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD4_LRP6	CPI-SC09771D617	LRP6	0.057	0.0	0.008	0.033	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC0342728D2	LRP6	0.056	0.0	0.0	0.065	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC0DC10FB9C	LRP6	0.056	0.0	0.0	0.065	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC039EE3D74	LRP6	0.056	0.0	0.0	0.065	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD6_LRP6	CPI-SC02D62FB5B	LRP6	0.056	0.0	0.0	0.065	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0AB470FD0	LRP6	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0D837BE1B	LRP6	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC0F9BC4D34	LRP6	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC00FA2B152	LRP6	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	FZD7_LRP6	CPI-SC059D7F9EE	LRP6	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	Kremen1_LRP6	CPI-SC0456039E0	LRP6	0.061	0.0	0.126	0.13	0.0	0.145	0.0	0.0	0.0	0.0	0.0	0.0
LRP6	O75581	True	LRP6_HUMAN	Kremen1_LRP6	CPI-SC07CA7AF54	LRP6	0.061	0.0	0.126	0.13	0.0	0.145	0.0	0.0	0.0	0.0	0.0	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC029ADF8EA	FZD2	0.002	0.0	0.07	0.006	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC055AF31A9	FZD2	0.002	0.0	0.07	0.006	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0675C8528	FZD2	0.002	0.0	0.07	0.006	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP5	CPI-SC0A79539F5	FZD2	0.002	0.0	0.07	0.006	0.0	0.053	0.0	0.0	0.0	0.0	0.0	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC054FD289E	FZD2	0.002	0.0	0.098	0.006	0.0	0.053	0.0	0.047	0.0	0.0	0.0	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC08DE61392	FZD2	0.002	0.0	0.098	0.006	0.0	0.053	0.0	0.047	0.0	0.0	0.0	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC07D1540F8	FZD2	0.002	0.0	0.098	0.006	0.0	0.053	0.0	0.047	0.0	0.0	0.0	0.0
FZD2	Q14332	True	FZD2_HUMAN	FZD2_LRP6	CPI-SC066B2A89A	FZD2	0.002	0.0	0.098	0.006	0.0	0.053	0.0	0.047	0.0	0.0	0.0	0.0
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0953D36EF	FZD4	0.057	0.0	0.008	0.033	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC001BD2F39	FZD4	0.057	0.0	0.008	0.033	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC016937C58	FZD4	0.057	0.0	0.008	0.033	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP5	CPI-SC0D721C667	FZD4	0.057	0.0	0.008	0.033	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC010561E8D	FZD4	0.057	0.0	0.008	0.033	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0594F894D	FZD4	0.057	0.0	0.008	0.033	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC0E149DD74	FZD4	0.057	0.0	0.008	0.033	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0
FZD4	Q9ULV1	True	FZD4_HUMAN	FZD4_LRP6	CPI-SC09771D617	FZD4	0.057	0.0	0.008	0.033	0.0	0.097	0.0	0.0	0.0	0.0	0.0	0.0
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC08496F2AE	FZD6	0.056	0.0	0.0	0.056	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0A070755C	FZD6	0.056	0.0	0.0	0.056	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC01D1E05E8	FZD6	0.056	0.0	0.0	0.056	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP5	CPI-SC0FE1FBFB5	FZD6	0.056	0.0	0.0	0.056	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0342728D2	FZD6	0.056	0.0	0.0	0.065	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC0DC10FB9C	FZD6	0.056	0.0	0.0	0.065	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC039EE3D74	FZD6	0.056	0.0	0.0	0.065	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
FZD6	O60353	True	FZD6_HUMAN	FZD6_LRP6	CPI-SC02D62FB5B	FZD6	0.056	0.0	0.0	0.065	0.0	0.03	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0F00C86AC	FZD7	0.065	0.0	0.07	0.056	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0714EE585	FZD7	0.065	0.0	0.07	0.056	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC0B3337FB4	FZD7	0.065	0.0	0.07	0.056	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC09CB5E882	FZD7	0.065	0.0	0.07	0.056	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP5	CPI-SC01F6AC0E2	FZD7	0.065	0.0	0.07	0.056	0.0	0.054	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0AB470FD0	FZD7	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0D837BE1B	FZD7	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC0F9BC4D34	FZD7	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC00FA2B152	FZD7	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
FZD7	O75084	True	FZD7_HUMAN	FZD7_LRP6	CPI-SC059D7F9EE	FZD7	0.112	0.0	0.07	0.122	0.0	0.167	0.0	0.0	0.0	0.0	0.0	0.0
IGF1R	P08069	True	IGF1R_HUMAN	IGF1R_enhancerComGPC3	CPI-SC033AB13AE	IGF1R	0.066	0.0	0.139	0.041	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0
GPC3	P51654	True	GPC3_HUMAN	IGF1R_enhancerComGPC3	CPI-SC033AB13AE	GPC3	0.066	0.0	0.139	0.041	0.0	0.059	0.0	0.0	0.0	0.0	0.0	0.0
IL1R1	P14778	True	IL1R1_HUMAN	IL1_receptor	CPI-SC06CA2BDAB	IL1R1	0.015	0.0	0.018	0.016	0.0	0.033	0.0	0.943	0.0	0.0	0.425	0.515
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1_receptor	CPI-SC06CA2BDAB	IL1RAP	0.015	0.0	0.018	0.016	0.0	0.033	0.0	0.943	0.0	0.0	0.425	0.515
IL1RAP	Q9NPH3	True	IL1AP_HUMAN	IL1_receptor_inhibitor	CPI-SC0CEE7CCC6	IL1RAP	0.003	0.0	0.0	0.0	0.0	0.0	0.05	0.943	0.0	0.0	0.425	0.523
IL1R2	P27930	True	IL1R2_HUMAN	IL1_receptor_inhibitor	CPI-SC0CEE7CCC6	IL1R2	0.003	0.0	0.0	0.0	0.0	0.0	0.05	0.943	0.0	0.0	0.425	0.523
IL13RA1	P78552	True	I13R1_HUMAN	IL13_receptor	CPI-SC0B433D463	IL13RA1	0.068	0.0	0.007	0.178	1.037	0.055	0.0	0.308	0.028	0.0	0.0	0.141
IL4R	P24394	True	IL4RA_HUMAN	IL13_receptor	CPI-SC0B433D463	IL4R	0.068	0.0	0.007	0.178	1.037	0.055	0.0	0.308	0.028	0.0	0.0	0.141
IL15RA	Q13261	True	I15RA_HUMAN	IL15_receptor	CPI-SC0C6EBD4D8	IL15RA	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL15_receptor	CPI-SC0C6EBD4D8	IL2RB	0.0	0.019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042	0.0	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL2_receptor_HA	CPI-SC0114881C6	IL2RB	0.0	0.101	0.0	0.0	0.0	0.0	0.454	0.062	0.066	0.044	0.0	0.0
IL2RB	P14784	True	IL2RB_HUMAN	IL2_receptor_I	CPI-SC0DE80D39C	IL2RB	0.0	0.101	0.0	0.0	0.0	0.0	0.454	0.062	0.263	0.044	0.0	0.0
IL2RA	P01589	True	IL2RA_HUMAN	IL2_receptor_HA	CPI-SC0114881C6	IL2RA	0.0	0.101	0.0	0.0	0.0	0.0	0.454	0.062	0.066	0.044	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL2_receptor_HA	CPI-SC0114881C6	IL2RG	0.0	0.101	0.0	0.0	0.0	0.0	0.454	0.062	0.066	0.044	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL2_receptor_I	CPI-SC0DE80D39C	IL2RG	0.0	0.101	0.0	0.0	0.0	0.0	0.454	0.062	0.263	0.044	0.0	0.0
IL2RG	P31785	True	IL2RG_HUMAN	IL7_receptor	CPI-SC0089DC473	IL2RG	0.0	0.875	0.0	0.0	2.313	0.0	0.68	0.321	0.82	0.884	0.0	0.38
IL7R	P16871	True	IL7RA_HUMAN	IL7_receptor	CPI-SC0089DC473	IL7R	0.0	0.875	0.0	0.0	2.313	0.0	0.68	0.321	0.82	0.884	0.0	0.38
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC06F3DDF90	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0A3722F1F	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC093DFA335	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC092A2325E	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0BCE0B954	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC01633DC81	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0755F1632	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AD2341AF	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC015ECCD97	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C1E494D6	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0B09B811A	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FC6454F5	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C061DC28	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C351F7DF	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC09AE93F66	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08F17FB3E	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FAC9844A	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC08821B0D2	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC075489ADB	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0D0BFC9F7	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0FB1817EE	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C5B4E222	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC044916391	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0E453F338	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0EDDBD0FB	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC037038602	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0CC30CEC0	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0C155763A	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a11b1_complex	CPI-SC0AE4F5BAB	ITGB1	0.101	0.0	0.244	0.62	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E53A238E	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E83A4B71	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0FCF853DB	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0AB5FBF10	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC027893337	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC06AD39F88	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C739EDCE	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC08DBCCFF0	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC09DB9D20A	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC065DB6486	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC073A7317A	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC050F64BB5	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00367777A	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0744E13CB	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03F728659	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0886D58EF	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC04ABF0023	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0592501EA	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC037A0554C	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC00EAD4C47	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0549A759B	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0F9FB6DCB	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0ECDD1074	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0C6DC4D50	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0D3870098	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0E509A5C6	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0453131F6	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC0270AA5D9	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a1b1_complex	CPI-SC03AF43F8B	ITGB1	0.025	0.0	0.018	0.052	0.0	0.185	0.0	0.0	0.0	0.0	0.0	0.038
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC0F96CE387	ITGB1	0.057	0.015	0.0	0.04	0.0	0.0	0.0	0.389	0.653	0.043	0.868	0.545
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC0C2126F8E	ITGB1	0.057	0.015	0.0	0.04	0.0	0.0	0.0	0.389	0.653	0.043	0.868	0.545
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC00B50273B	ITGB1	0.057	0.015	0.0	0.04	0.0	0.0	0.0	0.389	0.653	0.043	0.868	0.545
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC0B2557C9D	ITGB1	0.057	0.015	0.0	0.04	0.0	0.0	0.0	0.389	0.653	0.043	0.868	0.545
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC09A33C92E	ITGB1	0.057	0.015	0.0	0.04	0.0	0.0	0.0	0.389	0.653	0.043	0.868	0.545
ITGB1	P05556	True	ITB1_HUMAN	integrin_a4b1_complex	CPI-SC0E029AB31	ITGB1	0.057	0.015	0.0	0.04	0.0	0.0	0.0	0.389	0.653	0.043	0.868	0.545
ITGB1	P05556	True	ITB1_HUMAN	integrin_a5b1_complex	CPI-SC06C3BA86F	ITGB1	0.113	0.015	0.075	0.246	0.0	0.101	0.0	0.047	0.044	0.015	0.24	0.107
ITGB1	P05556	True	ITB1_HUMAN	integrin_a5b1_complex	CPI-SC08F3F7DC6	ITGB1	0.113	0.015	0.075	0.246	0.0	0.101	0.0	0.047	0.044	0.015	0.24	0.107
ITGB1	P05556	True	ITB1_HUMAN	integrin_a5b1_complex	CPI-SC03A4FA18B	ITGB1	0.113	0.015	0.075	0.246	0.0	0.101	0.0	0.047	0.044	0.015	0.24	0.107
ITGB1	P05556	True	ITB1_HUMAN	integrin_a5b1_complex	CPI-SC0ABE9B7D2	ITGB1	0.113	0.015	0.075	0.246	0.0	0.101	0.0	0.047	0.044	0.015	0.24	0.107
ITGB1	P05556	True	ITB1_HUMAN	integrin_a7b1_complex	CPI-SC03FF6E42F	ITGB1	0.134	0.0	0.022	0.021	0.0	0.0	0.0	0.0	0.102	0.0	0.0	0.0
ITGB1	P05556	True	ITB1_HUMAN	integrin_aVb1_complex	CPI-SC08F923F07	ITGB1	0.121	0.016	0.169	0.21	0.0	0.109	0.0	0.277	0.094	0.061	0.826	0.104
