id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	APOE+ FIB|APOE+ FIB	APOE+ FIB|CD40LG+ TC	APOE+ FIB|COL11A1+ FIB	APOE+ FIB|FBN1+ FIB	APOE+ FIB|Inflam. DC	APOE+ FIB|Inflam. FIB	APOE+ FIB|Inflam. TC	APOE+ FIB|LC	APOE+ FIB|NKT	APOE+ FIB|TC	APOE+ FIB|cDC1	APOE+ FIB|cDC2	CD40LG+ TC|APOE+ FIB	CD40LG+ TC|CD40LG+ TC	CD40LG+ TC|COL11A1+ FIB	CD40LG+ TC|FBN1+ FIB	CD40LG+ TC|Inflam. DC	CD40LG+ TC|Inflam. FIB	CD40LG+ TC|Inflam. TC	CD40LG+ TC|LC	CD40LG+ TC|NKT	CD40LG+ TC|TC	CD40LG+ TC|cDC1	CD40LG+ TC|cDC2	COL11A1+ FIB|APOE+ FIB	COL11A1+ FIB|CD40LG+ TC	COL11A1+ FIB|COL11A1+ FIB	COL11A1+ FIB|FBN1+ FIB	COL11A1+ FIB|Inflam. DC	COL11A1+ FIB|Inflam. FIB	COL11A1+ FIB|Inflam. TC	COL11A1+ FIB|LC	COL11A1+ FIB|NKT	COL11A1+ FIB|TC	COL11A1+ FIB|cDC1	COL11A1+ FIB|cDC2	FBN1+ FIB|APOE+ FIB	FBN1+ FIB|CD40LG+ TC	FBN1+ FIB|COL11A1+ FIB	FBN1+ FIB|FBN1+ FIB	FBN1+ FIB|Inflam. DC	FBN1+ FIB|Inflam. FIB	FBN1+ FIB|Inflam. TC	FBN1+ FIB|LC	FBN1+ FIB|NKT	FBN1+ FIB|TC	FBN1+ FIB|cDC1	FBN1+ FIB|cDC2	Inflam. DC|APOE+ FIB	Inflam. DC|CD40LG+ TC	Inflam. DC|COL11A1+ FIB	Inflam. DC|FBN1+ FIB	Inflam. DC|Inflam. DC	Inflam. DC|Inflam. FIB	Inflam. DC|Inflam. TC	Inflam. DC|LC	Inflam. DC|NKT	Inflam. DC|TC	Inflam. DC|cDC1	Inflam. DC|cDC2	Inflam. FIB|APOE+ FIB	Inflam. FIB|CD40LG+ TC	Inflam. FIB|COL11A1+ FIB	Inflam. FIB|FBN1+ FIB	Inflam. FIB|Inflam. DC	Inflam. FIB|Inflam. FIB	Inflam. FIB|Inflam. TC	Inflam. FIB|LC	Inflam. FIB|NKT	Inflam. FIB|TC	Inflam. FIB|cDC1	Inflam. FIB|cDC2	Inflam. TC|APOE+ FIB	Inflam. TC|CD40LG+ TC	Inflam. TC|COL11A1+ FIB	Inflam. TC|FBN1+ FIB	Inflam. TC|Inflam. DC	Inflam. TC|Inflam. FIB	Inflam. TC|Inflam. TC	Inflam. TC|LC	Inflam. TC|NKT	Inflam. TC|TC	Inflam. TC|cDC1	Inflam. TC|cDC2	LC|APOE+ FIB	LC|CD40LG+ TC	LC|COL11A1+ FIB	LC|FBN1+ FIB	LC|Inflam. DC	LC|Inflam. FIB	LC|Inflam. TC	LC|LC	LC|NKT	LC|TC	LC|cDC1	LC|cDC2	NKT|APOE+ FIB	NKT|CD40LG+ TC	NKT|COL11A1+ FIB	NKT|FBN1+ FIB	NKT|Inflam. DC	NKT|Inflam. FIB	NKT|Inflam. TC	NKT|LC	NKT|NKT	NKT|TC	NKT|cDC1	NKT|cDC2	TC|APOE+ FIB	TC|CD40LG+ TC	TC|COL11A1+ FIB	TC|FBN1+ FIB	TC|Inflam. DC	TC|Inflam. FIB	TC|Inflam. TC	TC|LC	TC|NKT	TC|TC	TC|cDC1	TC|cDC2	cDC1|APOE+ FIB	cDC1|CD40LG+ TC	cDC1|COL11A1+ FIB	cDC1|FBN1+ FIB	cDC1|Inflam. DC	cDC1|Inflam. FIB	cDC1|Inflam. TC	cDC1|LC	cDC1|NKT	cDC1|TC	cDC1|cDC1	cDC1|cDC2	cDC2|APOE+ FIB	cDC2|CD40LG+ TC	cDC2|COL11A1+ FIB	cDC2|FBN1+ FIB	cDC2|Inflam. DC	cDC2|Inflam. FIB	cDC2|Inflam. TC	cDC2|LC	cDC2|NKT	cDC2|TC	cDC2|cDC1	cDC2|cDC2
CPI-SS09BDB5618	WNT11_WIF1	simple:O96014	simple:Q9Y5W5	WNT11	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.396																																																																																																																																																
CPI-SS017D5AA63	WNT2_WIF1	simple:P09544	simple:Q9Y5W5	WNT2	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.396																																																																																																																																																
CPI-SS03C93A8FE	WNT5A_WIF1	simple:P41221	simple:Q9Y5W5	WNT5A	WIF1	True	False	False	curated	False	Ligand-Ligand	Signaling by WNT inhibition	1.396																																																																																																																																																
CPI-SC0592501EA	COL5A1_integrin_a1b1_complex	simple:P20908	complex:integrin_a1b1_complex	COL5A1		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.396																																																																																																																																																
CPI-SS0E7CBFD03	WNT5A_ROR2	simple:P41221	simple:Q01974	WNT5A	ROR2	True	False	True	curated	False	Ligand-Receptor	Signaling by WNT	1.396																																																																																																																																																
CPI-SC0270AA5D9	COL9A2_integrin_a1b1_complex	simple:Q14055	complex:integrin_a1b1_complex	COL9A2		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.396																																																																																																																																																
CPI-SC08F17FB3E	COL4A3_integrin_a11b1_complex	simple:Q01955	complex:integrin_a11b1_complex	COL4A3		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.396																																																																																																																																																
CPI-SC093DFA335	COL13A1_integrin_a11b1_complex	simple:Q5TAT6	complex:integrin_a11b1_complex	COL13A1		False	False	False	curated	True	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.396																																																																																																																																																
CPI-SS03E7FB333	HBEGF_ERBB2	simple:Q99075	simple:P04626	HBEGF	ERBB2	True	True	True	curated	False	Ligand-Receptor	Signaling by Epidermal growth factor	1.396																																																																																																																																																
CPI-CS0412B081A	DHEAsulfate_bySULT2B_PPARG	complex:DHEAsulfate_bySULT2B	simple:P37231		PPARG	True	False	True	curated	False	Ligand-Receptor	Signaling by Dehydroepiandrosterone	1.396																																																																																																																																																
CPI-SS01790830C	PGF_NRP1	simple:P49763	simple:O14786	PGF	NRP1	True	False	True	curated	False	Ligand-Receptor	Signaling by Placenta growth factor	1.396																																																																																																																																																
CPI-SS034083FFA	SEMA3A_NRP1	simple:Q14563	simple:O14786	SEMA3A	NRP1	True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	1.396																																																																																																																																																
CPI-CS0D89E7C19	DHEAsulfate_bySULT2B_PPARD	complex:DHEAsulfate_bySULT2B	simple:Q03181		PPARD	True	False	False	curated	False	Ligand-Receptor	Signaling by Dehydroepiandrosterone	1.396																																																																																																																																																
CPI-CS099F73A95	DHEAsulfate_bySULT2B_PPARA	complex:DHEAsulfate_bySULT2B	simple:Q07869		PPARA	True	False	True	curated	False	Ligand-Receptor	Signaling by Dehydroepiandrosterone	1.396																																																																																																																																																
CPI-SS065D9259F	PGF_NRP2	simple:P49763	simple:O60462	PGF	NRP2	True	False	True	curated	False	Ligand-Receptor	Signaling by Placenta growth factor	1.396																																																																																																																																																
CPI-SS015162AFC	IL34_CSF1R	simple:Q6ZMJ4	simple:P07333	IL34	CSF1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Interleukin	1.396																																																																																																																																																
CPI-CS0D81115C8	Cholesterol_byDHCR24_RORA	complex:Cholesterol_byDHCR24	simple:P35398		RORA	True	False	True	curated	False	Ligand-Receptor	Signaling by Cholesterol/Desmosterol	1.396																																																																																																																																																
CPI-SS0B1535576	CXCL16_CXCR6	simple:Q9H2A7	simple:O00574	CXCL16	CXCR6	True	True	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.396																																																																																																																																																
CPI-SS0BCCA6596	CCL28_CCR10	simple:Q9NRJ3	simple:P46092	CCL28	CCR10	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.396																																																																																																																																																
CPI-SS06C0074BD	CCL21_CCR7	simple:O00585	simple:P32248	CCL21	CCR7	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.396																																																																																																																																																
CPI-SS0ECD9BB5E	CCL21_ACKR4	simple:O00585	simple:Q9NPB9	CCL21	ACKR4	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.396																																																																																																																																																
CPI-SS0F06E4B3F	CCL26_CCR1	simple:Q9Y258	simple:P32246	CCL26	CCR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Chemokines	1.396																																																																																																																																																
CPI-CC0AFC21177	Activin_ligand_ab_ACVR_1A2A_receptor	complex:Activin_ligand_ab	complex:ACVR_1A2A_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	1.396																																																																																																																																																
CPI-SC0915DDE22	BMP4_BMPR1A_BMPR2	simple:P12644	complex:BMPR1A_BMPR2	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.396																																																																																																																																																
CPI-SC052486D3E	BMP4_BMR1A_ACR2A	simple:P12644	complex:BMR1A_ACR2A	BMP4		True	False	True	curated	False	Ligand-Receptor	Signaling by BMP	1.396																																																																																																																																																
CPI-SS01EBB8D76	PODXL2_SELL	simple:Q9NZ53	simple:P14151	PODXL2	SELL	False	False	False	curated	False	Ligand-Receptor	Signaling by Podocalyxin-like protein	1.396																																																																																																																																																
CPI-CS01F7D06F1	2arachidonoylglycerol_byDAGLB_GPR55	complex:2arachidonoylglycerol_byDAGLB	simple:Q9Y2T6		GPR55	True	False	True	curated	False	Ligand-Receptor	Signaling by Arachidonoylglycerol	1.396																																																																																																																																																
CPI-SS07ACDDCD6	APP_SORL1	simple:P05067	simple:Q92673	APP	SORL1	True	False	True	curated	False	Ligand-Receptor	Signaling by Amyloid-beta precursor protein	1.396																																																																																																																																																
CPI-SS0DF830287	APLP2_PLXNA4	simple:Q06481	simple:Q9HCM2	APLP2	PLXNA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Amyloid-like protein	1.396																																																																																																																																																
CPI-SS07361522F	PGF_FLT1	simple:P49763	simple:P17948	PGF	FLT1	True	False	True	curated	False	Ligand-Receptor	Signaling by Placenta growth factor	1.396																																																																																																																																																
CPI-SS0CB6F5575	APP_PLXNA4	simple:P05067	simple:Q9HCM2	APP	PLXNA4	False	False	True	curated	False	Ligand-Receptor	Signaling by Amyloid-beta precursor protein	1.396																																																																																																																																																
CPI-SS0483CE4ED	PTHLH_PTH1R	simple:P12272	simple:Q03431	PTHLH	PTH1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Parathyroid hormone	1.396																																																																																																																																																
CPI-SS0E928B8C8	FGF7_FGFR2	simple:P21781	simple:P21802	FGF7	FGFR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Fibroblast growth factor	1.396																																																																																																																																																
CPI-SC0114881C6	IL2_IL2_receptor_HA	simple:P60568	complex:IL2_receptor_HA	IL2		True	False	True	curated	False	Ligand-Receptor	Signaling by Interleukin	1.396																																																																																																																																																
CPI-SS0F023190B	LRFN4_PTPRF	simple:Q6PJG9	simple:P10586	LRFN4	PTPRF	False	False	True	curated	False	Ligand-Receptor	Signaling by Leucine Rich Repeat And Fibronectin	1.396																																																																																																																																																
CPI-SS0E12A78EF	IL1RAP_PTPRF	simple:Q9NPH3	simple:P10586	IL1RAP	PTPRF	True	True	True	curated	False	Adhesion-Adhesion	Signaling by Interleukin	1.396																																																																																																																																																
CPI-CS047D9C0D7	LeukotrieneB4_byLTA4H_LTB4R	complex:LeukotrieneB4_byLTA4H	simple:Q15722		LTB4R	True	False	True	curated	False	Ligand-Receptor	Signaling by Lipoxin/Leukotriene	1.396																																																																																																																																																
CPI-CS0A5B6BD7A	12oxoLeukotrieneB4_byPTGR1_LTB4R	complex:12oxoLeukotrieneB4_byPTGR1	simple:Q15722		LTB4R	True	False	True	curated	False	Ligand-Receptor	Signaling by Lipoxin/Leukotriene	1.396																																																																																																																																																
CPI-SC0C6EBD4D8	IL15_IL15_receptor	simple:P40933	complex:IL15_receptor	IL15		True	False	True	curated	False	Ligand-Receptor	Signaling by Interleukin	1.396																																																																																																																																																
CPI-SS0E41702C1	IGF1_IGF1R	simple:P05019	simple:P08069	IGF1	IGF1R	True	False	True	curated	False	Ligand-Receptor	Signaling by Insulin-like growth factor	1.396																																																																																																																																																
CPI-SC033AB13AE	IGF1_IGF1R_enhancerComGPC3	simple:P05019	complex:IGF1R_enhancerComGPC3	IGF1		True	False	True	curated	False	Ligand-Receptor	Signaling by Insulin-like growth factor	1.396																																																																																																																																																
CPI-CC0288FD89F	Activin_ligand_ab_ACVR_1B2A_receptor	complex:Activin_ligand_ab	complex:ACVR_1B2A_receptor			True	False	True	curated	False	Ligand-Receptor	Signaling by Inhibin/Activin	1.396																																																																																																																																																
CPI-CS056DF06D6	integrin_aVb3_complex_ADGRE5	complex:integrin_aVb3_complex	simple:P48960		ADGRE5	True	False	True	curated	True	Ligand-Receptor	Signaling by Integrin	1.396																																																																																																																																																
CPI-SS083BB1EB3	TENM1_ADGRL2	simple:Q9UKZ4	simple:O95490	TENM1	ADGRL2	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	1.396																																																																																																																																																
CPI-SS0A6FCBF7C	CNTN1_NOTCH1	simple:Q12860	simple:P46531	CNTN1	NOTCH1	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	1.396																																																																																																																																																
CPI-CS09A35DD21	Prostacyclin_byPTGIS_PTGIR	complex:Prostacyclin_byPTGIS	simple:P43119		PTGIR	True	False	True	curated	False	Ligand-Receptor		1.396																																																																																																																																																
CPI-SS052ADA696	JAG1_NOTCH1	simple:P78504	simple:P46531	JAG1	NOTCH1	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	1.396																																																																																																																																																
CPI-SS029811409	CNTN1_NOTCH2	simple:Q12860	simple:Q04721	CNTN1	NOTCH2	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	1.396																																																																																																																																																
CPI-SS0423580E5	DLL1_NOTCH2	simple:O00548	simple:Q04721	DLL1	NOTCH2	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	1.396																																																																																																																																																
CPI-SS085E3E37F	TENM1_ADGRL1	simple:Q9UKZ4	simple:O94910	TENM1	ADGRL1	False	False	True	curated	False	Ligand-Receptor	Signaling by Teneurin	1.396																																																																																																																																																
CPI-SS047232C64	DLL1_NOTCH3	simple:O00548	simple:Q9UM47	DLL1	NOTCH3	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	1.396																																																																																																																																																
CPI-SS008E98D3E	FLRT2_ADGRL1	simple:O43155	simple:O94910	FLRT2	ADGRL1	False	False	True	curated	False	Ligand-Receptor	Signaling by Fibronectin	1.396																																																																																																																																																
CPI-SS05632AB58	NCAM1_FGFR1	simple:P13591	simple:P11362	NCAM1	FGFR1	True	True	True	curated	False	Ligand-Receptor	Signaling by Fibroblast growth factor	1.396																																																																																																																																																
CPI-SS01F67987A	FGF2_FGFR1	simple:P09038	simple:P11362	FGF2	FGFR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Fibroblast growth factor	1.396																																																																																																																																																
CPI-SS05A94DE17	FGF2_FGFR2	simple:P09038	simple:P21802	FGF2	FGFR2	True	False	True	curated	False	Ligand-Receptor	Signaling by Fibroblast growth factor	1.396																																																																																																																																																
CPI-SS09ABD133A	SLITRK2_PTPRS	simple:Q9H156	simple:Q13332	SLITRK2	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by SLIT and NTRK-like protein	1.396																																																																																																																																																
CPI-SS064D15A83	LRFN4_PTPRS	simple:Q6PJG9	simple:Q13332	LRFN4	PTPRS	False	False	True	curated	False	Ligand-Receptor	Signaling by Leucine Rich Repeat And Fibronectin	1.396																																																																																																																																																
CPI-SC03FF6E42F	LAMC1_integrin_a7b1_complex	simple:P11047	complex:integrin_a7b1_complex	LAMC1		True	False	False	curated	True	Ligand-Receptor	Adhesion by Laminin	1.396																																																																																																																																																
CPI-SC05F339947	SEMA3A_PlexinA3_complex1	simple:Q14563	complex:PlexinA3_complex1	SEMA3A		True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	1.396																																																																																																																																																
CPI-SC096905331	SEMA3A_PlexinA4_complex1	simple:Q14563	complex:PlexinA4_complex1	SEMA3A		True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	1.396																																																																																																																																																
CPI-SS0F3A089DE	SEMA3E_PLXND1	simple:O15041	simple:Q9Y4D7	SEMA3E	PLXND1	True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	1.396																																																																																																																																																
CPI-SC0F72E9E4E	FGF2_integrin_aVb3_complex	simple:P09038	complex:integrin_aVb3_complex	FGF2		True	False	False	curated	True	Ligand-Receptor	Signaling by Fibroblast growth factor	1.396																																																																																																																																																
CPI-SS0892F3080	SEMA4C_PLXNB2	simple:Q9C0C4	simple:O15031	SEMA4C	PLXNB2	False	True	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	1.396																																																																																																																																																
CPI-SC02EA03F82	THBS1_integrin_aVb3_complex	simple:P07996	complex:integrin_aVb3_complex	THBS1		False	False	False	curated	True	Ligand-Receptor	Adhesion by Thrombospondin	1.396																																																																																																																																																
CPI-SS0606E97F0	SEMA4D_PLXNB1	simple:Q92854	simple:O43157	SEMA4D	PLXNB1	True	True	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	1.396																																																																																																																																																
CPI-SC021D4420C	TNC_integrin_aVb3_complex	simple:P24821	complex:integrin_aVb3_complex	TNC		True	False	False	curated	True	Ligand-Receptor	Adhesion by tenascin	1.396																																																																																																																																																
CPI-SC07763D025	LAMC1_integrin_aVb3_complex	simple:P11047	complex:integrin_aVb3_complex	LAMC1		True	False	False	curated	True	Ligand-Receptor	Adhesion by Laminin	1.396																																																																																																																																																
CPI-SC06D7BD0F6	FN1_integrin_aVb3_complex	simple:P02751	complex:integrin_aVb3_complex	FN1		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by Fibronectin	1.396																																																																																																																																																
CPI-SC071B77A18	JAM3_integrin_aMb2_complex	simple:Q9BX67	complex:integrin_aMb2_complex	JAM3		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by JAM	1.396																																																																																																																																																
CPI-SC0C155763A	COL9A2_integrin_a11b1_complex	simple:Q14055	complex:integrin_a11b1_complex	COL9A2		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.396																																																																																																																																																
CPI-CS0A0368BF0	integrin_aVb3_complex_ADGRA2	complex:integrin_aVb3_complex	simple:Q96PE1		ADGRA2	False	False	True	curated	True	Ligand-Receptor	Signaling by Integrin	1.396																																																																																																																																																
CPI-SC01AADFEB3	TGFB1_TGFbeta_receptor2	simple:P01137	complex:TGFbeta_receptor2	TGFB1		True	False	True	curated	False	Ligand-Receptor	Signaling by Transforming growth factor	1.396																																																																																																																																																
CPI-SC074D3FFBC	TGFB3_TGFbeta_receptor2	simple:P10600	complex:TGFbeta_receptor2	TGFB3		True	False	True	curated	False	Ligand-Receptor	Signaling by Transforming growth factor	1.396																																																																																																																																																
CPI-SC0CC30CEC0	COL8A2_integrin_a11b1_complex	simple:P25067	complex:integrin_a11b1_complex	COL8A2		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.396																																																																																																																																																
CPI-SC051FC855D	TGFB3_TGFbeta_receptor1	simple:P10600	complex:TGFbeta_receptor1	TGFB3		True	False	True	curated	False	Ligand-Receptor	Signaling by Transforming growth factor	1.396																																																																																																																																																
CPI-SC0D0BFC9F7	COL5A3_integrin_a11b1_complex	simple:P25940	complex:integrin_a11b1_complex	COL5A3		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.396																																																																																																																																																
CPI-SS0D46E2B45	TGFB3_TGFBR3	simple:P10600	simple:Q03167	TGFB3	TGFBR3	True	False	True	curated	False	Ligand-Receptor	Signaling by Transforming growth factor	1.396																																																																																																																																																
CPI-SC0FAC9844A	COL4A4_integrin_a11b1_complex	simple:P53420	complex:integrin_a11b1_complex	COL4A4		True	False	False	curated	True	Adhesion-Adhesion	Adhesion by Collagen/Integrin	1.396																																																																																																																																																
CPI-SC0089DC473	IL7_IL7_receptor	simple:P13232	complex:IL7_receptor	IL7		True	False	True	curated	False	Ligand-Receptor	Signaling by Interleukin	1.396																																																																																																																																																
CPI-SC019D0A439	SEMA3A_PlexinA2_complex1	simple:Q14563	complex:PlexinA2_complex1	SEMA3A		True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	1.396																																																																																																																																																
CPI-SC0C8A5C197	SEMA3A_PlexinA1_complex3	simple:Q14563	complex:PlexinA1_complex3	SEMA3A		True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	1.396																																																																																																																																																
CPI-SS063D79C85	DKK2_LRP6	simple:Q9UBU2	simple:O75581	DKK2	LRP6	True	False	True	curated	False	Ligand-Receptor	Signaling by WNT	1.396																																																																																																																																																
CPI-SS0703C3CE4	DKK1_LRP6	simple:O94907	simple:O75581	DKK1	LRP6	True	False	True	curated	False	Ligand-Receptor	Signaling by WNT	1.396																																																																																																																																																
CPI-SS0F9D53834	JAM3_JAM3	simple:Q9BX67	simple:Q9BX67	JAM3	JAM3	True	False	False	curated	False	Adhesion-Adhesion	Adhesion by JAM	1.396																																																																																																																																																
CPI-SS087B53ABF	JAM2_JAM3	simple:P57087	simple:Q9BX67	JAM2	JAM3	True	False	False	curated	False	Adhesion-Adhesion	Adhesion by JAM	1.396																																																																																																																																																
CPI-SC0943ECD6E	ICAM2_integrin_aLb2_complex	simple:P13598	complex:integrin_aLb2_complex	ICAM2		False	False	False	curated	True	Ligand-Receptor	Adhesion by ICAM	1.396																																																																																																																																																
CPI-SC042AD06C6	OMD_integrin_aVb3_complex	simple:Q99983	complex:integrin_aVb3_complex	OMD		True	False	False	curated	True	Ligand-Receptor		1.396																																																																																																																																																
CPI-SC0A6D5D2B1	MMP2_integrin_aVb3_complex	simple:P08253	complex:integrin_aVb3_complex	MMP2		True	False	False	curated	True	Ligand-Receptor		1.396																																																																																																																																																
CPI-SC0F0AC498A	THY1_integrin_aVb3_complex	simple:P04216	complex:integrin_aVb3_complex	THY1		False	False	False	curated	True	Adhesion-Adhesion	Adhesion by antigen THY1	1.396																																																																																																																																																
CPI-SC0456039E0	RSPO1_Kremen1_LRP6	simple:Q2MKA7	complex:Kremen1_LRP6	RSPO1		True	False	False	curated	False	Ligand-Receptor	Signaling by R-spondin	1.396																																																																																																																																																
CPI-SC07CA7AF54	DKK1_Kremen1_LRP6	simple:O94907	complex:Kremen1_LRP6	DKK1		True	False	False	curated	False	Ligand-Receptor	Signaling by WNT inhibition	1.396																																																																																																																																																
CPI-SS0057AB387	RSPO1_LGR4	simple:Q2MKA7	simple:Q9BXB1	RSPO1	LGR4	True	False	True	curated	False	Ligand-Receptor	Signaling by R-spondin	1.396																																																																																																																																																
CPI-SS0ACAB1835	RSPO3_LGR4	simple:Q9BXY4	simple:Q9BXB1	RSPO3	LGR4	True	False	True	curated	False	Ligand-Receptor	Signaling by R-spondin	1.396																																																																																																																																																
CPI-SC03AF43F8B	SEMA7A_integrin_a1b1_complex	simple:O75326	complex:integrin_a1b1_complex	SEMA7A		False	False	False	curated	True	Ligand-Receptor	Signaling by Semaphorin	1.396																																																																																																																																																
CPI-CC0010C54C6	atRetinoicAcid_byALDH1A1_RAreceptor_RARA	complex:atRetinoicAcid_byALDH1A1	complex:RAreceptor_RARA			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.396																																																																																																																																																
CPI-CC048F01E8D	atRetinoicAcid_byALDH1A1_RAreceptor_RARA_RXRA	complex:atRetinoicAcid_byALDH1A1	complex:RAreceptor_RARA_RXRA			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.396																																																																																																																																																
CPI-CC0564402E8	atRetinoicAcid_byALDH1A3_RAreceptor_RARA_RXRA	complex:atRetinoicAcid_byALDH1A3	complex:RAreceptor_RARA_RXRA			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.396																																																																																																																																																
CPI-SC0C4FD0754	PLAUR_integrin_aVb3_complex	simple:Q03405	complex:integrin_aVb3_complex	PLAUR		True	True	False	curated	True	Receptor-Receptor	Signaling by Plasminogen Activator	1.396																																																																																																																																																
CPI-CC0BD81688E	atRetinoicAcid_byALDH1A3_RAreceptor_RARG	complex:atRetinoicAcid_byALDH1A3	complex:RAreceptor_RARG			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.396																																																																																																																																																
CPI-SC0D3D23FAA	IGF1_integrin_aVb3_complex	simple:P05019	complex:integrin_aVb3_complex	IGF1		True	False	False	curated	True	Ligand-Receptor	Signaling by Insulin-like growth factor	1.396																																																																																																																																																
CPI-CC07CAD6A4A	atRetinoicAcid_byALDH1A3_RAreceptor_RXRA	complex:atRetinoicAcid_byALDH1A3	complex:RAreceptor_RXRA			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.396																																																																																																																																																
CPI-CC0A06D2C2D	atRetinoicAcid_byALDH1A1_RAreceptor_RXRB	complex:atRetinoicAcid_byALDH1A1	complex:RAreceptor_RXRB			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.396																																																																																																																																																
CPI-CC09B046394	atRetinoicAcid_byALDH1A3_RAreceptor_RXRB	complex:atRetinoicAcid_byALDH1A3	complex:RAreceptor_RXRB			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.396																																																																																																																																																
CPI-SS0CDEE4A57	RARRES2_CMKLR1	simple:Q99969	simple:Q99788	RARRES2	CMKLR1	True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoid acid	1.396																																																																																																																																																
CPI-SS09EE83769	DKK1_LRP5	simple:O94907	simple:O75197	DKK1	LRP5	True	False	True	curated	False	Ligand-Receptor	Signaling by WNT	1.396																																																																																																																																																
CPI-CC03F7FB36A	atRetinoicAcid_byALDH1A3_RAreceptor_RARA	complex:atRetinoicAcid_byALDH1A3	complex:RAreceptor_RARA			True	False	True	curated	False	Ligand-Receptor	Signaling by Retinoic Acid	1.396																																																																																																																																																
CPI-SS04A5D6B6F	DLL1_NOTCH1	simple:O00548	simple:P46531	DLL1	NOTCH1	False	False	True	curated	False	Ligand-Receptor	Signaling by Notch	1.396																																																																																																																																																
